"Fiscal Year","Fiscal Period","Activity Date","Chart","Document Code","Document Reference","Vendor Name","Encumbrance Number","Transaction Description","Transaction Date","Transaction Type","Grant Code","Fund Type","Fund Type Title","Fund Level 3","Fund Title 3","Fund Level 4","Fund Title 4","Fund Level 5","Fund Title 5","Fund Predecessor","Fund Predecessor Title","Fund","Fund Title","Level 3 Org","Level 3 Org Title","Index Code","Index Title","Organization","Organization Title","PE","PE Title","Account","Account Title","Program","Program Title","Activity","Activity Code Title","Location Code","Location Title","Dr Cr","Original Budget","Adjusted Budget","YTD","Encumbrance","Vendor Invoice","PI ID","PI Name","Index Code Filtered","Index Title Filtered","Check Number","Document Sequence","Document Text"
"=""23""","=""01""","8/4/2022 9:44:27 AM","=""V""",BDRV0032,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""224793""","DHHS NIH CMCI 2020 Model Supp1","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""224793""","DHHS NIH CMCI 2020 Model Supp1","=""3979""","Research Centers and Institutes",772910,"DHHS NIH CMCI 2020 Modeling Supp1","=""772""",IMCI,"=""11""","Fringe Benefits","=""11""","Fringe Benefits",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,18868.5,0,0,,V00009752,"Wichman, Holly",772910,"DHHS NIH CMCI 2020 Modeling Supp1",,184,"="""""
"=""23""","=""01""","8/4/2022 9:45:03 AM","=""V""",BDRV0032,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""224793""","DHHS NIH CMCI 2020 Model Supp1","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""224793""","DHHS NIH CMCI 2020 Model Supp1","=""3979""","Research Centers and Institutes",772910,"DHHS NIH CMCI 2020 Modeling Supp1","=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,30427.26,0,0,,V00009752,"Wichman, Holly",772910,"DHHS NIH CMCI 2020 Modeling Supp1",,762,"="""""
"=""23""","=""01""","8/4/2022 9:45:03 AM","=""V""",BDRV0032,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""30""","Other Expense","=""30""","Other Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,30633.7,0,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,772,"="""""
"=""23""","=""01""","8/4/2022 9:44:20 AM","=""V""",BDRV0032,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",772903,"DHHS NIH CMCI 2021 Xian","=""772""",IMCI,"=""10""",Salaries,"=""10""",Salaries,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,17589.16,0,0,,V00009752,"Wichman, Holly",772903,"DHHS NIH CMCI 2021 Xian",,79,"="""""
"=""23""","=""01""","8/4/2022 9:44:50 AM","=""V""",BDRV0032,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""3979""","Research Centers and Institutes",772901,"DHHS NIH CMCI 2021 Remien","=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,24936.96,0,0,,V00009752,"Wichman, Holly",772901,"DHHS NIH CMCI 2021 Remien",,559,"="""""
"=""23""","=""01""","8/4/2022 9:44:34 AM","=""V""",BDRV0032,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""30""","Other Expense","=""30""","Other Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,20250,0,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,300,"="""""
"=""23""","=""01""","8/4/2022 9:44:52 AM","=""V""",BDRV0032,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226142""","DHHS NIH CMCI 2023 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226142""","DHHS NIH CMCI 2023 Modeling Core","=""3979""","Research Centers and Institutes",772879,"DHHS NIH CMCI 2023 Modeling Core","=""772""",IMCI,"=""11""","Fringe Benefits","=""11""","Fringe Benefits",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,25702,0,0,,V00009752,"Wichman, Holly",772879,"DHHS NIH CMCI 2023 Modeling Core",,600,"="""""
"=""23""","=""01""","8/4/2022 9:44:34 AM","=""V""",BDRV0032,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226143""","DHHS NIH CMCI 2023 Xian Project","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226143""","DHHS NIH CMCI 2023 Xian Project","=""3979""","Research Centers and Institutes",772878,"DHHS NIH CMCI 2023 Xian Project","=""772""",IMCI,"=""10""",Salaries,"=""10""",Salaries,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,20239,0,0,,V00009752,"Wichman, Holly",772878,"DHHS NIH CMCI 2023 Xian Project",,297,"="""""
"=""23""","=""01""","8/4/2022 9:44:22 AM","=""V""",BDRV0032,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226144""","DHHS NIH CMCI 2023 Fu Project","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226144""","DHHS NIH CMCI 2023 Fu Project","=""3979""","Research Centers and Institutes",772877,"DHHS NIH CMCI 2023 Fu Project","=""772""",IMCI,"=""10""",Salaries,"=""10""",Salaries,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,17911,0,0,,V00009752,"Wichman, Holly",772877,"DHHS NIH CMCI 2023 Fu Project",,108,"="""""
"=""23""","=""01""","8/2/2022 1:43:44 PM","=""V""",J1315240,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""20""",Travel,"=""20""",Travel,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-14046.52,0,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,566,"="""""
"=""23""","=""01""","8/2/2022 1:43:37 PM","=""V""",J1315240,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",772903,"DHHS NIH CMCI 2021 Xian","=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-13269.79,0,0,,V00009752,"Wichman, Holly",772903,"DHHS NIH CMCI 2021 Xian",,496,"="""""
"=""23""","=""01""","8/2/2022 1:43:24 PM","=""V""",J1315240,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""3979""","Research Centers and Institutes",772901,"DHHS NIH CMCI 2021 Remien","=""772""",IMCI,"=""70""",Trustee/Benefits,"=""70""",Trustee/Benefits,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-12327,0,0,,V00009752,"Wichman, Holly",772901,"DHHS NIH CMCI 2021 Remien",,401,"="""""
"=""23""","=""01""","8/2/2022 1:43:35 PM","=""V""",J1315240,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""12""","Temporary Help","=""12""","Temporary Help",02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-13158.5,0,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,487,"="""""
"=""23""","=""01""","8/2/2022 1:42:50 PM","=""V""",J1315240,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-10499.52,0,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,93,"="""""
"=""23""","=""01""","8/2/2022 1:44:10 PM","=""V""",J1315240,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""11""","Fringe Benefits","=""11""","Fringe Benefits",02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-16332,0,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,787,"="""""
"=""23""","=""01""","8/2/2022 1:43:30 PM","=""V""",J1315240,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226143""","DHHS NIH CMCI 2023 Xian Project","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226143""","DHHS NIH CMCI 2023 Xian Project","=""3979""","Research Centers and Institutes",772878,"DHHS NIH CMCI 2023 Xian Project","=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-12711,0,0,,V00009752,"Wichman, Holly",772878,"DHHS NIH CMCI 2023 Xian Project",,451,"="""""
"=""23""","=""01""","8/2/2022 1:43:00 PM","=""V""",J1315240,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226144""","DHHS NIH CMCI 2023 Fu Project","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226144""","DHHS NIH CMCI 2023 Fu Project","=""3979""","Research Centers and Institutes",772877,"DHHS NIH CMCI 2023 Fu Project","=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-11034,0,0,,V00009752,"Wichman, Holly",772877,"DHHS NIH CMCI 2023 Fu Project",,186,"="""""
"=""23""","=""01""","8/2/2022 1:42:44 PM","=""V""",J1315240,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226157""","DHHS NIH CMCI FY23 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226157""","DHHS NIH CMCI FY23 VanLeuven","=""3979""","Research Centers and Institutes",772881,"DHHS NIH CMCI FY23 VanLeuven","=""772""",IMCI,"=""10""",Salaries,"=""10""",Salaries,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-10244,0,0,,V00009752,"Wichman, Holly",772881,"DHHS NIH CMCI FY23 VanLeuven",,52,"="""""
"=""23""","=""01""","8/2/2022 12:57:55 PM","=""V""",J1315231,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""224781""","DHHS NIH CMCI 2020 Miller Startup","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""224781""","DHHS NIH CMCI 2020 Miller Startup","=""3979""","Research Centers and Institutes",772915,"DHHS NIH CMCI 2020 Miller Startup","=""772""",IMCI,"=""11""","Fringe Benefits","=""11""","Fringe Benefits",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,2415,0,0,,V00009752,"Wichman, Holly",772915,"DHHS NIH CMCI 2020 Miller Startup",,455,"="""""
"=""23""","=""01""","8/2/2022 12:57:34 PM","=""V""",J1315231,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""224781""","DHHS NIH CMCI 2020 Miller Startup","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""224781""","DHHS NIH CMCI 2020 Miller Startup","=""3979""","Research Centers and Institutes",772915,"DHHS NIH CMCI 2020 Miller Startup","=""772""",IMCI,"=""12""","Temporary Help","=""12""","Temporary Help",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,3406.39,0,0,,V00009752,"Wichman, Holly",772915,"DHHS NIH CMCI 2020 Miller Startup",,249,"="""""
"=""23""","=""01""","8/2/2022 12:57:31 PM","=""V""",J1315231,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""12""","Temporary Help","=""12""","Temporary Help",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,3624.35,0,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,221,"="""""
"=""23""","=""01""","8/2/2022 12:57:15 PM","=""V""",J1315231,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""70""",Trustee/Benefits,"=""70""",Trustee/Benefits,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,4956,0,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,46,"="""""
"=""23""","=""01""","8/2/2022 1:18:14 PM","=""V""",J1315243,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""30""","Other Expense","=""30""","Other Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-144233.71,0,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,142,"="""""
"=""23""","=""01""","8/2/2022 1:18:09 PM","=""V""",J1315243,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-122981.47,0,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,92,"="""""
"=""23""","=""01""","8/2/2022 1:18:10 PM","=""V""",J1315243,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""50""",Reserve,"=""50""",Reserve,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-125000,0,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,99,"="""""
"=""23""","=""01""","8/2/2022 1:18:03 PM","=""V""",J1315243,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-102948,0,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,15,"="""""
"=""23""","=""01""","7/14/2022 1:03:12 PM","=""V""",F0231355,,,,"HR Payroll 2022 UI 15 0",7/22/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""10""",Salaries,"=""E4106""","Staff  ",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,1369.2,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,774,"="""""
"=""23""","=""01""","7/14/2022 1:03:12 PM","=""V""",F0231355,,,,"HR Payroll 2022 UI 15 0",7/22/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""10""",Salaries,"=""E4108""","Summer Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,4022.94,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,775,"="""""
"=""23""","=""01""","7/14/2022 1:03:12 PM","=""V""",F0231355,,,,"HR Payroll 2022 UI 15 0",7/22/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""12""","Temporary Help","=""E4110""","Temporary Employee",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,185.92,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,776,"="""""
"=""23""","=""01""","7/14/2022 1:04:50 PM","=""V""",F0231355,,,,"HR Payroll 2022 UI 15 0",7/22/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,2019.57,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,774,"="""""
"=""23""","=""01""","7/14/2022 1:04:50 PM","=""V""",F0231355,,,,"HR Payroll 2022 UI 15 0",7/22/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,5933.84,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,775,"="""""
"=""23""","=""01""","7/14/2022 1:04:51 PM","=""V""",F0231355,,,,"HR Payroll 2022 UI 15 0",7/22/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,274.23,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,776,"="""""
"=""23""","=""01""","7/14/2022 1:04:50 PM","=""V""",F0231355,,,,"HR Payroll 2022 UI 15 0",7/22/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,650.37,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,774,"="""""
"=""23""","=""01""","7/14/2022 1:04:50 PM","=""V""",F0231355,,,,"HR Payroll 2022 UI 15 0",7/22/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,1910.9,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,775,"="""""
"=""23""","=""01""","7/14/2022 1:04:51 PM","=""V""",F0231355,,,,"HR Payroll 2022 UI 15 0",7/22/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226141""","DHHS NIH CMCI 2023 Admin Core","=""3979""","Research Centers and Institutes",772880,"DHHS NIH CMCI 2023 Admin Core","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,88.31,0,,V00009752,"Wichman, Holly",772880,"DHHS NIH CMCI 2023 Admin Core",,776,"="""""
"=""23""","=""01""","7/14/2022 1:03:12 PM","=""V""",F0231355,,,,"HR Payroll 2022 UI 15 0",7/22/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226142""","DHHS NIH CMCI 2023 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226142""","DHHS NIH CMCI 2023 Modeling Core","=""3979""","Research Centers and Institutes",772879,"DHHS NIH CMCI 2023 Modeling Core","=""772""",IMCI,"=""10""",Salaries,"=""E4106""","Staff  ",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,2549.28,0,,V00009752,"Wichman, Holly",772879,"DHHS NIH CMCI 2023 Modeling Core",,777,"="""""
